,Open,High,Low,Close,Date,Volume
92,0.005926,0.006039,0.005926,0.006024,2014-07-26 18:00:00,103330.99999999997
93,0.006159,0.006159,0.005094,0.005208,2014-07-30 18:00:00,549848.0
94,0.005341,0.005341,0.005219,0.005219,2014-08-02 18:00:00,71143.00000000003
95,0.004947,0.005343,0.004947,0.005343,2014-08-06 18:00:00,222282.0
96,0.005461,0.005461,0.004974,0.005219,2014-08-10 18:00:00,263952.0
97,0.005045,0.00542,0.004969,0.00542,2014-08-14 18:00:00,302191.0
98,0.00543,0.00543,0.004977,0.005041,2014-08-18 18:00:00,176131.0
99,0.005271,0.005271,0.005013,0.005013,2014-08-22 18:00:00,104533.0
100,0.005152,0.005152,0.004835,0.005008,2014-08-26 18:00:00,165130.99999999997
101,0.005053,0.005053,0.004896,0.004896,2014-08-30 18:00:00,111074.00000000001
102,0.005024,0.005024,0.004643,0.004777,2014-09-02 18:00:00,192231.00000000003
103,0.004813,0.004873,0.00471,0.00471,2014-09-06 18:00:00,88091.99999999999
104,0.004706,0.004747,0.004706,0.004746,2014-09-10 18:00:00,110880.00000000003
105,0.004696,0.005166,0.004696,0.005053,2014-09-14 18:00:00,343049.99999999994
106,0.005109,0.005449,0.004943,0.004943,2014-09-18 18:00:00,409000.0000000001
107,0.004787,0.004787,0.004564,0.004595,2014-09-22 18:00:00,325619.0
108,0.004629,0.004716,0.004606,0.004716,2014-09-26 18:00:00,224461.0
109,0.005276,0.005276,0.004654,0.004654,2014-09-29 18:00:00,109635.0
110,0.00477,0.004986,0.00477,0.004986,2014-10-02 18:00:00,252266.00000000003
111,0.004941,0.004941,0.004709,0.004772,2014-10-06 18:00:00,145280.0
112,0.004787,0.004866,0.004758,0.004758,2014-10-10 18:00:00,260383.0
113,0.004837,0.004873,0.004806,0.004825,2014-10-14 18:00:00,235615.0
114,0.004849,0.004967,0.004849,0.004946,2014-10-18 18:00:00,56704.00000000001
115,0.005082,0.005214,0.005082,0.005148,2014-10-22 18:00:00,379000.9999999998
116,0.005076,0.005076,0.004544,0.004897,2014-10-26 18:00:00,295672.0
117,0.004792,0.004891,0.004782,0.004866,2014-10-30 18:00:00,153508.00000000003
118,0.004659,0.004809,0.004659,0.004809,2014-11-02 18:00:00,210558.0
119,0.004805,0.004878,0.004805,0.004874,2014-11-06 18:00:00,434943.0000000001
120,0.004907,0.004935,0.004896,0.004896,2014-11-10 18:00:00,796923.9999999999
121,0.005082,0.005187,0.005043,0.005072,2014-11-14 18:00:00,118027.99999999999
122,0.005182,0.005691,0.005182,0.005691,2014-11-18 18:00:00,428109.0000000002
123,0.006075,0.008583,0.006075,0.008583,2014-11-22 18:00:00,1281590.0
124,0.008616,0.013901,0.008616,0.013901,2014-11-26 18:00:00,5109100.0
125,0.015121,0.015121,0.011226,0.011226,2014-11-29 18:00:00,2849490.0000000005
126,0.012432,0.013201,0.012432,0.013126,2014-12-02 18:00:00,1078100.0
127,0.013321,0.014762,0.013321,0.014762,2014-12-06 18:00:00,927939.0000000002
128,0.013416,0.016374,0.013416,0.016374,2014-12-10 18:00:00,1620910.0
129,0.016374,0.018197,0.016374,0.018197,2014-12-14 18:00:00,2622570.0
130,0.021603,0.027913,0.021603,0.023456,2014-12-18 18:00:00,6299219.999999998
131,0.022696,0.025517,0.022696,0.024015,2014-12-22 18:00:00,2744640.0
132,0.023273,0.02534,0.023273,0.024209,2014-12-26 18:00:00,751102.0000000001
133,0.023713,0.024338,0.023713,0.024338,2014-12-30 18:00:00,590681.0
134,0.024376,0.024376,0.02227,0.02227,2015-01-02 18:00:00,2145220.0
135,0.018855,0.02083,0.018855,0.02083,2015-01-06 18:00:00,767827.0
136,0.020683,0.020683,0.018835,0.018835,2015-01-10 18:00:00,560386.9999999998
137,0.018523,0.018523,0.014167,0.016491,2015-01-14 18:00:00,2312720.000000001
138,0.016426,0.016426,0.015384,0.015999,2015-01-18 18:00:00,1083590.0
139,0.016109,0.016985,0.016109,0.016724,2015-01-22 18:00:00,1070460.0
140,0.016754,0.016754,0.015807,0.015807,2015-01-26 18:00:00,1331190.0
141,0.014986,0.014986,0.014409,0.014409,2015-01-30 18:00:00,519001.99999999994
142,0.014154,0.014154,0.01303,0.01303,2015-02-02 18:00:00,1285370.0
143,0.013472,0.015242,0.013472,0.014572,2015-02-06 18:00:00,532315.0
144,0.014452,0.014452,0.013651,0.013761,2015-02-10 18:00:00,437298.99999999994
145,0.014057,0.015,0.013711,0.013711,2015-02-14 18:00:00,1140340.0
146,0.01379,0.013988,0.013767,0.01377,2015-02-18 18:00:00,296507.00000000006
147,0.013504,0.013504,0.013132,0.013333,2015-02-22 18:00:00,432861.00000000006
148,0.013398,0.013434,0.013293,0.013434,2015-02-26 18:00:00,980864.0000000001
149,0.013025,0.013025,0.010593,0.010593,2015-02-27 18:00:00,530067.9999999999
150,0.009903,0.011531,0.009903,0.010579,2015-03-06 18:00:00,1136159.9999999998
151,0.010461,0.010688,0.010081,0.010081,2015-03-10 18:00:00,1233900.0
152,0.010354,0.011083,0.010354,0.010828,2015-03-14 18:00:00,409911.9999999998
153,0.010973,0.010973,0.010491,0.010491,2015-03-18 18:00:00,2781010.0000000014
154,0.010441,0.010441,0.010182,0.010298,2015-03-22 18:00:00,652545.0
155,0.009801,0.009801,0.008749,0.008933,2015-03-26 18:00:00,469718.0
156,0.008869,0.008869,0.008869,0.008869,2015-03-30 18:00:00,410183.00000000006
157,0.007641,0.008722,0.007641,0.008722,2015-04-02 18:00:00,1008220.0
158,0.008848,0.009064,0.008716,0.009064,2015-04-06 18:00:00,975135.9998169838
159,0.00919,0.00919,0.008388,0.008388,2015-04-10 18:00:00,291629.27899655263
160,0.008594,0.008594,0.007901,0.007901,2015-04-14 18:00:00,364410.9240620249
161,0.00805,0.00805,0.007763,0.007763,2015-04-18 18:00:00,227824.29629224056
162,0.007933,0.008032,0.007933,0.00802,2015-04-22 18:00:00,369870.03604514967
163,0.00808,0.00808,0.007718,0.007758,2015-04-26 18:00:00,787016.9210178633
164,0.007611,0.008027,0.007611,0.008027,2015-04-29 18:00:00,583316.9814553239
165,0.008027,0.00806,0.008027,0.008037,2015-05-02 18:00:00,435646.4558642411
166,0.008017,0.008017,0.007524,0.007524,2015-05-06 18:00:00,2159727.763731245
167,0.007538,0.007561,0.00736,0.00736,2015-05-10 18:00:00,441133.09154917795
168,0.007213,0.007213,0.006604,0.006658,2015-05-14 18:00:00,252413.897106626
169,0.006585,0.006585,0.005738,0.006534,2015-05-18 18:00:00,990976.8542198602
170,0.006627,0.006767,0.006559,0.006767,2015-05-22 18:00:00,303130.7415894043
171,0.006802,0.006909,0.006781,0.006896,2015-05-26 18:00:00,399468.5659285029
172,0.007779,0.008963,0.007779,0.008247,2015-05-30 18:00:00,244931.68752303548
173,0.007593,0.007984,0.007593,0.007984,2015-06-02 18:00:00,392910.0969218898
174,0.007864,0.007948,0.007864,0.007871,2015-06-06 18:00:00,86381.1970594653
175,0.008005,0.008043,0.007996,0.008043,2015-06-10 18:00:00,194272.22848790258
176,0.008058,0.008562,0.008058,0.008562,2015-06-14 18:00:00,640139.2901228141
177,0.009299,0.011158,0.009299,0.011158,2015-06-18 18:00:00,1169680.8483646053
178,0.010986,0.010986,0.010287,0.010638,2015-06-22 18:00:00,483624.16409713734
179,0.010873,0.01151,0.010873,0.01151,2015-06-26 18:00:00,238725.857364381
180,0.011494,0.011955,0.011376,0.011376,2015-06-29 18:00:00,871943.7893745872
181,0.01122,0.01122,0.011031,0.011099,2015-07-02 18:00:00,230127.83104942727
182,0.010788,0.010788,0.009566,0.009566,2015-07-06 18:00:00,589050.5505818891
183,0.009401,0.009401,0.008497,0.008497,2015-07-10 18:00:00,387291.1748615453
184,0.008575,0.008613,0.008478,0.008478,2015-07-14 18:00:00,488721.9921842279
185,0.008095,0.008095,0.008014,0.008082,2015-07-18 18:00:00,82839.01838655573
186,0.007934,0.007934,0.007476,0.007476,2015-07-22 18:00:00,164563.0460961247
187,0.007673,0.008545,0.007673,0.008545,2015-07-26 18:00:00,647154.0555785535
188,0.008435,0.008497,0.008435,0.008439,2015-07-30 18:00:00,400814.27749806433
189,0.008233,0.00828,0.008222,0.00828,2015-08-02 18:00:00,225601.40006540235
190,0.008252,0.008252,0.008013,0.008138,2015-08-06 18:00:00,361106.80803249666
191,0.008449,0.008809,0.008449,0.008637,2015-08-10 18:00:00,280076.1766491129
192,0.008326,0.008445,0.008168,0.008445,2015-08-14 18:00:00,152896.28340020854
193,0.008317,0.008317,0.007746,0.007746,2015-08-18 18:00:00,484796.70557947777
194,0.00786,0.007871,0.007558,0.007558,2015-08-22 18:00:00,136890.97686257938
195,0.007374,0.007543,0.007119,0.007543,2015-08-26 18:00:00,196102.91337723954
196,0.00741,0.008051,0.00741,0.007881,2015-08-30 18:00:00,606628.4956923085
197,0.007799,0.007799,0.007402,0.007402,2015-09-02 18:00:00,319693.8551505453
198,0.007331,0.00791,0.007331,0.00791,2015-09-06 18:00:00,232682.327698686
199,0.007827,0.008419,0.007657,0.008419,2015-09-10 18:00:00,77327.99999999999
200,0.008214,0.008538,0.007412,0.007716,2015-09-14 18:00:00,680532.0
201,0.007426,0.007529,0.007367,0.007482,2015-09-18 18:00:00,441676.00000000006
202,0.007635,0.007635,0.006675,0.006675,2015-09-22 18:00:00,973293.0000000001
203,0.006694,0.006694,0.006506,0.006536,2015-09-26 18:00:00,270173.0
204,0.006304,0.006304,0.005512,0.005512,2015-09-29 18:00:00,742543.9999999999
205,0.005446,0.005862,0.005446,0.005539,2015-10-02 18:00:00,405103.9999999999
206,0.00524,0.005451,0.005019,0.005451,2015-10-06 18:00:00,308791.00000000006
207,0.005451,0.005451,0.005053,0.005053,2015-10-10 18:00:00,526102.0
208,0.005053,0.005446,0.005053,0.005394,2015-10-14 18:00:00,440223.0000000001
209,0.005395,0.005395,0.004975,0.005044,2015-10-18 18:00:00,302750.99999999994
210,0.004735,0.004735,0.004673,0.004673,2015-10-22 18:00:00,296182.0000000001
211,0.004641,0.00467,0.00459,0.00464,2015-10-26 18:00:00,360357.0
212,0.004664,0.004837,0.004637,0.004688,2015-10-30 18:00:00,314981.0000000001
213,0.004918,0.005362,0.004918,0.005362,2015-11-02 18:00:00,1025490.0000000001
214,0.004919,0.004919,0.004522,0.004693,2015-11-06 18:00:00,363671.0
215,0.004649,0.004649,0.004236,0.004236,2015-11-10 18:00:00,453354.0000000002
216,0.004503,0.004503,0.004165,0.004165,2015-11-14 18:00:00,274004.0
217,0.004176,0.004264,0.004176,0.004226,2015-11-18 18:00:00,176114.0
218,0.004221,0.004288,0.004221,0.004288,2015-11-22 18:00:00,311516.0
219,0.004237,0.004313,0.004237,0.004287,2015-11-26 18:00:00,205816.0
220,0.004237,0.004293,0.004206,0.004206,2015-11-29 18:00:00,272886.0
221,0.004087,0.00426,0.004087,0.00426,2015-12-02 18:00:00,138497.0
222,0.004773,0.005508,0.004773,0.005508,2015-12-06 18:00:00,755691.9999999998
223,0.006677,0.008549,0.006677,0.008445,2015-12-10 18:00:00,3438319.9999999995
224,0.008466,0.008787,0.006684,0.006684,2015-12-14 18:00:00,4949919.999999998
225,0.006754,0.006754,0.006284,0.006284,2015-12-18 18:00:00,469068.0
226,0.00624,0.006271,0.006028,0.006028,2015-12-22 18:00:00,363393.0
227,0.005971,0.006488,0.005971,0.006355,2015-12-26 18:00:00,472464.99999999977
228,0.006338,0.006338,0.006043,0.006043,2015-12-30 18:00:00,375142.00000000006
229,0.00594,0.006072,0.00594,0.006008,2016-01-02 18:00:00,291194.0
230,0.00596,0.006042,0.00596,0.006008,2016-01-06 18:00:00,320954.0
231,0.005941,0.005995,0.005901,0.005901,2016-01-10 18:00:00,217803.99999999997
232,0.005883,0.005883,0.005474,0.005474,2016-01-14 18:00:00,724813.0000000001
233,0.00511,0.005331,0.00511,0.005271,2016-01-18 18:00:00,220146.0
234,0.005369,0.005369,0.005104,0.005147,2016-01-22 18:00:00,327528.0
235,0.005222,0.00536,0.005127,0.00536,2016-01-26 18:00:00,764678.0000000002
236,0.006234,0.006887,0.006234,0.006405,2016-01-30 18:00:00,957897.9999999999
237,0.006551,0.006881,0.006551,0.006881,2016-02-02 18:00:00,803020.0
238,0.006977,0.008349,0.006977,0.008349,2016-02-06 18:00:00,2471040.0
239,0.007991,0.007991,0.007778,0.00781,2016-02-10 18:00:00,549705.9999999999
240,0.007941,0.008617,0.007941,0.008617,2016-02-14 18:00:00,749244.0
241,0.008452,0.008452,0.007989,0.008247,2016-02-18 18:00:00,717553.9999999998
242,0.008295,0.008295,0.00797,0.00797,2016-02-22 18:00:00,829951.9999999999
243,0.008069,0.008069,0.007974,0.007974,2016-02-26 18:00:00,417091.0
244,0.007887,0.00793,0.007887,0.00793,2016-02-28 18:00:00,699525.0
245,0.007975,0.008048,0.007975,0.008048,2016-03-02 18:00:00,678271.9999999999
246,0.008136,0.008136,0.007859,0.007922,2016-03-06 18:00:00,579040.0
247,0.007955,0.008808,0.007955,0.008808,2016-03-10 18:00:00,2796150.0
248,0.008676,0.008676,0.008175,0.008175,2016-03-14 18:00:00,284630.0
249,0.008207,0.008283,0.008018,0.008018,2016-03-18 18:00:00,163982.00000000003
250,0.007964,0.00833,0.007964,0.00833,2016-03-22 18:00:00,1025449.9999999999
251,0.008231,0.008231,0.008029,0.008029,2016-03-26 18:00:00,419730.0
252,0.007561,0.007563,0.00733,0.007389,2016-03-30 18:00:00,1045170.0
253,0.007421,0.007506,0.007421,0.007506,2016-04-02 18:00:00,266345.0
